frame.time_delta,frame.time_epoch,ip.dst,ip.proto,ip.src,ip.ttl,ip.version,udp.dstport,udp.srcport,udp.length,udp.payload,udp.time_relative,udp.time_delta,ssdp,http.host,http.request.full_uri,http.request.line,http.request.method,http.request.version,Label
2.00E-06,1607886072,0,17,4,255,4,1900,21735,102,3,105.987275,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,19183,102,3,100.096842,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20824,102,3,106.096187,0.003315,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34086,102,3,106.387068,0.003315,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,42950,102,3,105.85065,0.003315,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,21591,102,3,106.311973,0.003315,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,65304,102,3,105.872403,0.003315,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,1917,102,3,106.457866,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,16791,102,3,106.547919,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,40613,102,3,104.572692,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,19622,102,3,103.738192,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6556,102,3,100.942739,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45072,102,3,96.720524,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,61463,102,3,102.71916,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46503,102,3,104.185955,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,24098,102,3,105.873702,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6441,102,3,101.043916,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,49060,102,3,105.372869,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51825,102,3,103.858262,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26789,102,3,106.541025,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4213,102,3,106.650674,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28183,102,3,102.6587,0.003316,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,44274,102,3,105.110974,0.003317,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,9026,102,3,103.674057,0.003317,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,30758,102,3,100.185397,0.003317,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20236,102,3,100.790168,0.003317,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,14757,102,3,103.204193,0.003317,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,53386,102,3,102.630953,0.003315,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,36213,102,3,102.487893,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,35580,102,3,103.629687,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45731,102,3,103.82312,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,53950,102,3,103.61014,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,35344,102,3,104.686939,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,64019,102,3,105.147676,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29190,102,3,98.955911,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,62775,102,3,105.973126,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2177,102,3,106.015236,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,31389,102,3,104.59056,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25496,102,3,106.515407,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,8749,102,3,98.581187,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43256,102,3,103.819596,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,49566,102,3,106.46219,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4379,102,3,100.261771,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39261,102,3,99.359093,0.003316,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,37765,102,3,104.525442,0.003315,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,42126,102,3,99.410944,0.003315,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,65163,102,3,104.464146,0.003315,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,42090,102,3,102.871222,0.003315,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,18611,102,3,104.532485,0.003316,1,1,1,1,1,1,1
0.000588,1607886072,0,17,4,255,4,1900,33804,102,3,101.961824,1.974744,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20183,102,3,93.013194,1.578053,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,62644,102,3,98.859012,8.40509,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,18979,102,3,104.830924,0.129813,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51574,102,3,103.474152,0.926623,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26572,102,3,103.907756,5.340572,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,161,102,3,106.199971,0.513717,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,40375,102,3,103.539283,1.427866,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55337,102,3,101.115161,1.099052,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57950,102,3,102.127672,4.83522,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57296,102,3,102.598225,1.237772,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63440,102,3,104.775769,0.474486,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,44754,102,3,106.583578,2.053897,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,53055,102,3,104.891,1.415641,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,61166,102,3,104.074922,1.058224,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28507,102,3,103.530647,3.692614,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,30367,102,3,105.175597,0.375375,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,42802,102,3,105.435107,0.690632,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28460,102,3,106.44502,0.141107,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,64972,102,3,104.758813,4.806875,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,23811,102,3,106.041086,3.598123,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2545,102,3,106.304822,4.779139,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63062,102,3,104.288235,4.772833,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4148,102,3,106.169205,4.057474,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29226,102,3,103.950446,4.097398,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,8835,102,3,97.862797,0.585485,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,37553,102,3,102.33015,2.916685,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,17512,102,3,104.845075,3.760813,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39310,102,3,102.539732,2.353447,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,769,102,3,105.631043,1.551866,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,15140,102,3,103.946659,1.662974,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7267,102,3,105.431147,0.630648,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,9048,102,3,102.766142,3.259664,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27008,102,3,102.74341,1.348178,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56181,102,3,106.582758,0.196856,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,58250,102,3,104.338164,12.56256,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46638,102,3,106.046998,0.513825,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,23642,102,3,106.066937,0.148196,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46832,102,3,102.913597,2.974701,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,58652,102,3,104.66445,1.96964,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46001,102,3,104.304298,0.983217,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4628,102,3,105.864583,0.632966,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59994,102,3,106.148929,5.312447,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,15407,102,3,99.029645,0.280945,1,1,1,1,1,1,1
8.00E-06,1607886072,0,17,4,255,4,1900,17363,102,3,106.47235,5.830097,1,1,1,1,1,1,1
4.00E-06,1607886072,0,17,4,255,4,1900,9107,102,3,101.345212,3.08788,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,41576,102,3,104.651691,1.210949,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39004,102,3,105.072387,2.315284,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26923,102,3,105.356467,0.143874,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,63748,102,3,104.692219,2.128502,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,666,102,3,97.987019,2.948447,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3768,102,3,103.534211,0.688123,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63465,102,3,105.732691,4.792471,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,58433,102,3,106.661417,0.953789,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,9346,102,3,104.81725,0.006171,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34736,102,3,101.218336,3.477218,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2956,102,3,106.651032,6.038576,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43793,102,3,101.368176,1.352485,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,11697,102,3,99.968859,0.78317,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,9669,102,3,103.827406,0.63745,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26964,102,3,105.623492,8.789846,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,8990,102,3,102.701815,1.32426,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12092,102,3,103.343617,4.81757,1,1,1,1,1,1,1
0.000574,1607886072,0,17,4,255,4,1900,20585,102,3,101.844591,0.38364,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59346,102,3,105.096678,1.27005,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,2362,102,3,102.411157,0.544623,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,3013,102,3,105.637412,2.196509,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,60950,102,3,106.302762,4.591697,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,40040,102,3,101.506487,0.930501,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7013,102,3,104.650112,2.399632,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20564,102,3,106.333856,0.011953,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,48245,102,3,106.591631,1.683511,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,1957,102,3,93.838496,0.790464,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,47605,102,3,104.427463,2.527275,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57550,102,3,104.768133,6.125931,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,62148,102,3,106.65077,0.27084,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,15786,102,3,105.867301,0.727794,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39212,102,3,105.713186,0.130647,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57630,102,3,103.441366,0.614477,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,24124,102,3,105.41359,0.20334,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,35057,102,3,104.752758,1.180523,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,60343,102,3,96.320929,1.079908,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55601,102,3,105.662431,0.386636,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,32085,102,3,97.9014,2.122282,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,22019,102,3,104.663563,3.004817,1,1,1,1,1,1,1
6.00E-06,1607886072,0,17,4,255,4,1900,57272,102,3,103.587629,2.179938,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,37359,102,3,106.563793,0.36153,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,52996,102,3,105.890725,0.478126,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,13163,102,3,106.530854,1.371951,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51300,102,3,105.224622,2.744221,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7385,102,3,103.040055,3.394958,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,21022,102,3,104.961222,0.467138,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,19798,102,3,106.365447,0.335423,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,1115,102,3,106.463911,2.448711,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55795,102,3,106.337021,1.281326,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7423,102,3,105.478761,1.393457,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,13126,102,3,103.895895,0.240264,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,32549,102,3,103.169586,1.879003,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,9939,102,3,103.334654,6.101488,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34136,102,3,106.536068,1.676606,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28660,102,3,102.19877,0.416862,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,11272,102,3,106.666881,3.115204,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,16885,102,3,103.432501,0.410059,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,32634,102,3,104.11258,0.310467,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25889,102,3,104.888759,1.455544,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,13409,102,3,104.024807,2.173687,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39048,102,3,104.306168,0.646455,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,27963,102,3,105.458478,9.419375,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12927,102,3,106.548745,0.197016,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,47134,102,3,98.655008,2.855715,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,40491,102,3,104.481663,1.929634,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3870,102,3,106.638541,1.726843,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6440,102,3,105.500459,2.317112,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,57712,102,3,102.926082,2.50995,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34951,102,3,105.63749,2.317033,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,33005,102,3,105.701173,2.900782,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54470,102,3,104.99613,4.15487,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,9134,102,3,104.591205,0.020351,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,55077,102,3,106.4633,1.974234,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,19423,102,3,80.942083,4.526837,1,1,1,1,1,1,1
4.00E-06,1607886072,0,17,4,255,4,1900,2170,102,3,104.54798,1.314061,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,5614,102,3,102.701675,1.590503,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,37561,102,3,105.799741,0.108193,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,60995,102,3,103.020454,0.257058,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10119,102,3,106.463958,2.120513,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,24458,102,3,106.421487,0.342523,1,1,1,1,1,1,1
0.000374,1607886072,0,17,4,255,4,1900,7478,102,3,105.47736,5.404774,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,22659,102,3,102.459693,4.313371,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57558,102,3,105.046402,3.972894,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12376,102,3,104.861587,1.716112,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43672,102,3,106.323285,3.109289,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20132,102,3,104.217311,2.961248,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,60290,102,3,103.831337,1.827474,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29412,102,3,104.517608,1.667627,1,1,1,1,1,1,1
4.00E-06,1607886072,0,17,4,255,4,1900,47600,102,3,104.07429,2.727847,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,53294,102,3,103.887558,2.305675,1,1,1,1,1,1,1
4.00E-06,1607886072,0,17,4,255,4,1900,35723,102,3,106.506218,0.870942,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,27962,102,3,105.967686,6.705158,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,15177,102,3,105.873932,6.054849,1,1,1,1,1,1,1
4.00E-06,1607886072,0,17,4,255,4,1900,21491,102,3,99.507996,0.364437,1,1,1,1,1,1,1
4.00E-06,1607886072,0,17,4,255,4,1900,48321,102,3,105.372119,4.076989,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,64869,102,3,106.179801,0.531857,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,4588,102,3,104.701421,1.157746,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,25114,102,3,101.645448,1.821017,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,29241,102,3,106.049301,0.387248,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,65157,102,3,95.369083,1.313655,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,9062,102,3,96.545142,1.369664,1,1,1,1,1,1,1
4.00E-06,1607886072,0,17,4,255,4,1900,18292,102,3,105.363119,1.915225,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,17757,102,3,103.545298,1.858573,1,1,1,1,1,1,1
4.00E-06,1607886072,0,17,4,255,4,1900,31321,102,3,103.837637,2.738512,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,961,102,3,106.049275,5.793485,1,1,1,1,1,1,1
4.00E-06,1607886072,0,17,4,255,4,1900,31953,102,3,102.846729,0.810851,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,13022,102,3,99.391099,2.507286,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57581,102,3,104.288106,6.149072,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56493,102,3,106.653362,2.422457,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,41600,102,3,105.000196,7.338916,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39809,102,3,100.493961,2.654042,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,58872,102,3,104.373351,4.851048,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3480,102,3,104.655085,1.589931,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,40643,102,3,99.155002,0.932033,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,33113,102,3,106.006328,0.259219,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63000,102,3,104.684006,1.454576,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10462,102,3,106.493407,1.091764,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29183,102,3,104.329723,1.728701,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,36328,102,3,99.605783,1.225289,1,1,1,1,1,1,1
0.000388,1607886072,0,17,4,255,4,1900,3182,102,3,104.722974,10.868492,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,20672,102,3,99.256601,8.548801,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,40095,102,3,102.586111,0.593986,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,17901,102,3,106.521358,0.150144,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2462,102,3,103.92437,0.373758,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,55661,102,3,99.697691,0.273403,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63529,102,3,102.248506,3.570613,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,18477,102,3,105.213954,0.449364,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,19787,102,3,105.912943,0.588695,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,4733,102,3,102.294577,0.384408,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,58602,102,3,103.008993,4.382647,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,1441,102,3,103.705378,0.086739,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,29708,102,3,102.380811,2.526537,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59906,102,3,101.847402,2.801951,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,53755,102,3,101.008428,0.647114,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7349,102,3,103.550918,0.562967,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25816,102,3,105.732739,2.018349,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,35234,102,3,104.150956,2.552126,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,18946,102,3,91.166313,2.044423,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36419,102,3,105.076479,4.003811,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6010,102,3,104.471566,13.888845,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45033,102,3,106.331191,1.285554,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,23881,102,3,103.483371,0.610744,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,11527,102,3,104.263441,0.30053,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27608,102,3,103.342945,8.387578,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,30205,102,3,101.747295,4.076254,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56278,102,3,105.213302,2.02801,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28191,102,3,103.484295,8.053714,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,3093,102,3,104.030824,2.645745,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27110,102,3,106.487807,1.418884,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28579,102,3,104.647628,0.064182,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26333,102,3,102.36319,1.721677,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,44607,102,3,105.819986,1.027259,1,1,1,1,1,1,1
